Delivery person ID,Age group(Delivery person),Delivery person rating,Rseturant latitude,Resturant longitude,Delivery location latitude,Delivery location longitude,Type of order,Type of vechicle,Temperature,Humidity,Precipitation,Weather description,Traffic level,Distance(km),Target(mins)
HYDRES02DEL02,31-40,5,17.41233,78.449654,17.46233,78.499654,Drinks ,motorcycle ,21.4,64,0,broken clouds,Moderate,13.4,32.58333333
INDORES010DEL03,15-20,1,22.75004,75.902847,22.81004,75.962847,Snack ,scooter ,17.19,72,0,haze,Moderate,20.8,35.23333333
JAPRES19DEL02,31-40,4.6,26.913726,75.75282,26.993726,75.83282,Drinks ,motorcycle ,18.74,64,0,haze,Very High,8.15,59.9
MYSRES01DEL03,31-40,4.9,12.311072,76.654878,12.341072,76.684878,Drinks ,motorcycle ,18.22,81,0,broken clouds,Low,0,29.11666667
JAPRES12DEL03,21-30,4.7,26.902908,75.792934,27.042908,75.932934,Buffet ,scooter ,19.71,47,0,clear sky,Very High,11.94,49.86666667
BANGRES11DEL02,21-30,4.7,12.934365,77.616155,12.984365,77.666155,Buffet ,scooter ,19.75,92,0,mist,Moderate,10.16,35.75
DEHRES09DEL03,21-30,4.3,30.332735,78.054222,30.392735,78.114222,Drinks ,motorcycle ,14.39,77,0,clear sky,Moderate,13.96,34.5
CHENRES02DEL03,21-30,4.5,13.086438,80.220672,13.146439,80.280672,Snack ,scooter ,26.31,88,0,scattered clouds,High,16.11,49.16666667
SURRES18DEL02,21-30,4.5,21.149834,72.778666,21.229834,72.858666,Buffet ,scooter ,23.02,43,0,clear sky,High,11.75,34.73333333
MUMRES06DEL01,21-30,4.6,19.055831,72.833984,19.095831,72.873984,Drinks ,motorcycle ,26.98,44,0,smoke,Moderate,30.61,44.03333333
MUMRES01DEL01,31-40,4.1,19.12663,72.829976,19.23663,72.939976,Snack ,electric_scooter ,26.36,44,0,smoke,Very High,6.03,82.71666667
PUNERES14DEL03,21-30,4.6,18.516216,73.842527,18.546216,73.872527,Buffet ,motorcycle ,19.31,64,0,clear sky,Low,11.64,19.88333333
SURRES010DEL03,21-30,4.9,21.17106,72.789292,21.23106,72.849292,Buffet ,motorcycle ,23.01,43,0,clear sky,Moderate,14.88,29.26666667
MYSRES16DEL03,31-40,4.7,12.316967,76.603067,12.376967,76.663067,Buffet ,scooter ,18.29,81,0,scattered clouds,Moderate,11.82,32.75
KOCRES19DEL02,21-30,5,9.960846,76.293936,10.010846,76.343936,Meal ,motorcycle ,23.96,88,0,mist,Moderate,21.28,28.33333333
SURRES05DEL01,21-30,4.1,21.175104,72.804342,21.285104,72.914342,Drinks ,scooter ,22.84,43,0,clear sky,High,30.52,49.08333333
CHENRES12DEL02,21-30,4.7,12.972793,80.249982,13.102793,80.379982,Drinks ,electric_scooter ,26.48,87,0,scattered clouds,Very High,4.31,84.36666667
VADRES06DEL02,31-40,4.6,22.31279,73.170283,22.33279,73.190283,Meal ,electric_scooter ,22.88,42,0,clear sky,Low,7.78,11
PUNERES15DEL03,31-40,4.8,18.636215,73.751081,18.666215,73.781081,Snack ,electric_scooter ,18.94,65,0,few clouds,Low,0,22.93333333
HYDRES12DEL02,21-30,4.9,17.429585,78.392621,17.479585,78.442621,Buffet ,scooter ,21.32,66,0,broken clouds,High,3.45,34.98333333
INDORES20DEL02,21-30,4.8,22.732225,75.874765,22.752225,75.894765,Drinks ,electric_scooter ,17.09,72,0,haze,Very Low,1.75,20.58333333
SURRES03DEL01,31-40,4.2,21.186884,72.793616,21.196884,72.803616,Meal ,motorcycle ,23.46,43,0,clear sky,Very Low,10.95,6.3
RANCHIRES20DEL01,21-30,4.7,23.39925,85.390464,23.46925,85.460464,Buffet ,motorcycle ,17.9,67,0,clear sky,Low,17.54,17.66666667
BANGRES13DEL01,21-30,4.7,12.935662,77.61413,13.005662,77.68413,Meal ,motorcycle ,19.54,93,0,mist,High,18.4,34.25
BANGRES04DEL03,21-30,4.8,12.98041,77.640489,13.07041,77.730489,Drinks ,motorcycle ,19.22,93,0,fog,High,25.16,46.63333333
PUNERES19DEL01,21-30,4.5,18.563934,73.915367,18.673935,74.025367,Drinks ,scooter ,19.47,65,0,clear sky,Very High,27.11,61.26666667
MYSRES08DEL01,15-20,4.7,12.297954,76.665169,12.407954,76.775169,Snack ,motorcycle ,18.47,82,0,broken clouds,High,12.84,45.3
MYSRES02DEL02,21-30,4.6,12.304569,76.643622,12.354569,76.693622,Meal ,scooter ,17.97,77,0,scattered clouds,High,2.69,34.83333333
SURRES13DEL01,21-30,4.9,21.170096,72.789122,21.180096,72.799122,Meal ,scooter ,23.6,44,0,clear sky,Very Low,20.94,6.116666667
VADRES01DEL01,21-30,4.8,22.307898,73.167788,22.417898,73.277788,Buffet ,motorcycle ,22.47,44,0,clear sky,High,8.92,40.53333333
LUDHRES13DEL01,31-40,4.7,30.893234,75.82172,30.933234,75.86172,Buffet ,scooter ,18.93,57,0,clear sky,Moderate,12.95,23.28333333
BANGRES19DEL02,31-40,4,12.914264,77.6784,12.964264,77.7284,Meal ,motorcycle ,19.76,93,0,mist,High,26.88,39.43333333
INDORES03DEL02,21-30,4.9,22.751857,75.866699,22.881857,75.996699,Buffet ,scooter ,17.3,53,0,clear sky,Very High,14.5,49.73333333
LUDHRES03DEL01,21-30,4.3,30.88722,75.804893,30.95722,75.874893,Buffet ,scooter ,18.86,57,0,clear sky,Moderate,20.31,31.21666667
HYDRES11DEL03,31-40,4.8,17.430448,78.418213,17.520448,78.508213,Meal ,scooter ,21.16,65,0,broken clouds,High,29.68,46.11666667
MUMRES09DEL02,31-40,4.6,18.994049,72.825203,19.124049,72.955203,Snack ,scooter ,27.05,44,0,smoke,Very High,17.68,72
KNPRES05DEL02,21-30,4.9,26.479108,80.315042,26.559108,80.395042,Snack ,scooter ,21.83,54,0,clear sky,High,8.93,45.45
CHENRES16DEL02,31-40,4.6,13.049645,80.242268,13.099645,80.292268,Snack ,scooter ,26.37,88,0,mist,Low,3.77,26.8
CHENRES08DEL02,21-30,4.5,13.022394,80.242439,13.042394,80.262439,Buffet ,motorcycle ,26.47,88,0,mist,Low,10.07,16.06666667
PUNERES06DEL01,31-40,5,18.546258,73.904337,18.586258,73.944337,Buffet ,motorcycle ,19.17,65,0,clear sky,Moderate,0,27.21666667
HYDRES06DEL01,31-40,4.6,17.455894,78.375467,17.465894,78.385467,Snack ,electric_scooter ,21.27,65,0,broken clouds,Very Low,11.3,12.38333333
KOLRES04DEL02,31-40,4.8,22.538731,88.364878,22.588731,88.414878,Drinks ,scooter ,23,83,0,haze,Moderate,7.87,31.23333333
PUNERES16DEL03,31-40,4.7,18.536718,73.830327,18.566719,73.860327,Snack ,motorcycle ,19.22,65,0,clear sky,Moderate,5.09,25.31666667
CHENRES05DEL02,21-30,4.6,13.058616,80.264151,13.078616,80.284151,Meal ,motorcycle ,26.44,88,0,mist,Low,12.53,19.06666667
SURRES17DEL03,15-20,1,21.149569,72.772697,21.209569,72.832697,Buffet ,bicycle ,23.23,43,0,clear sky,Moderate,28.49,25.36666667
CHENRES09DEL02,31-40,4.6,13.044694,80.26147,13.174694,80.39147,Snack ,motorcycle ,26.41,73,0,scattered clouds,Very High,20.19,69.23333333
JAPRES16DEL03,31-40,3.6,26.849596,75.800512,26.939596,75.890512,Drinks ,scooter ,20.01,68,0,haze,High,4.21,50.13333333
SURRES05DEL02,21-30,4.7,21.175104,72.804342,21.195104,72.824342,Drinks ,scooter ,23.39,43,0,clear sky,Low,0,23.46666667
COIMBRES01DEL02,31-40,4.7,11.016298,76.972076,11.036298,76.992076,Buffet ,motorcycle ,24.86,73,0,mist,Low,23.72,19.41666667
AURGRES12DEL03,31-40,4.9,19.879631,75.323403,19.969631,75.413403,Buffet ,motorcycle ,17.15,82,0,mist,Very High,24.59,62.25
CHENRES17DEL01,15-20,4.6,13.045479,80.23311,13.155479,80.34311,Drinks ,scooter ,26.4,87,0,scattered clouds,Very High,22.38,72.03333333
INDORES08DEL03,31-40,4.3,22.725748,75.898497,22.815748,75.988497,Buffet ,scooter ,17.22,52,0,clear sky,High,11.58,40.1
COIMBRES010DEL03,21-30,4.9,11.003008,76.97544,11.063009,77.03544,Snack ,motorcycle ,24.96,73,0,mist,Moderate,14.27,30.01666667
KNPRES09DEL03,21-30,4.9,26.473698,80.352677,26.533698,80.412677,Buffet ,motorcycle ,21.79,54,0,clear sky,Moderate,4.77,31.18333333
MUMRES05DEL01,21-30,5,18.927584,72.832585,18.937584,72.842585,Meal ,motorcycle ,27.01,44,0,smoke,Low,29.78,21.91666667
JAPRES05DEL03,31-40,4.5,26.905287,75.794592,27.045287,75.934592,Drinks ,motorcycle ,19.91,47,0,clear sky,Very High,23.2,57.28333333
HYDRES13DEL03,21-30,4,17.431477,78.40035,17.521477,78.49035,Snack ,scooter ,21.19,64,0,overcast clouds,High,27.57,52.23333333
CHENRES16DEL02,21-30,4.8,13.049645,80.242268,13.179645,80.372268,Drinks ,scooter ,26.4,92,0,scattered clouds,Very High,23.59,74.05
HYDRES19DEL01,15-20,4.6,17.458998,78.500366,17.568998,78.610366,Meal ,motorcycle ,21.26,66,0,broken clouds,High,19.45,38.16666667
MYSRES15DEL03,21-30,4.8,12.352058,76.60665,12.442058,76.69665,Snack ,motorcycle ,18.27,82,0,scattered clouds,Moderate,12.12,35.43333333
MUMRES09DEL01,31-40,4.8,18.994049,72.825203,19.064049,72.895203,Meal ,scooter ,27.01,44,0,smoke,Moderate,0,35.33333333
COIMBRES02DEL03,21-30,4.4,11.022477,76.995667,11.112477,77.085667,Drinks ,motorcycle ,25.12,73,0,mist,High,7.03,45.85
BANGRES16DEL03,21-30,4.8,13.029198,77.570997,13.059198,77.600997,Snack ,scooter ,19.39,92,0,mist,Low,0,25.43333333
MYSRES18DEL01,31-40,4.5,12.337928,76.617889,12.447928,76.727889,Buffet ,motorcycle ,18.12,77,0,scattered clouds,Moderate,7.87,31.21666667
RANCHIRES17DEL01,31-40,4.6,23.374878,85.335739,23.414878,85.375739,Buffet ,electric_scooter ,17.72,68,0,clear sky,Moderate,37.48,25.11666667
JAPRES07DEL02,31-40,5,26.766536,75.837333,26.896536,75.967333,Drinks ,motorcycle ,20.12,68,0,haze,High,14.5,52.95
ALHRES14DEL02,21-30,5,25.459775,81.834841,25.539775,81.914841,Buffet ,motorcycle ,22,55,0,clear sky,Moderate,10.43,31.93333333
PUNERES010DEL01,21-30,4.5,18.539299,73.897902,18.579299,73.937902,Drinks ,electric_scooter ,19,64,0,clear sky,Moderate,3.99,36.01666667
CHENRES20DEL02,21-30,4.7,12.975996,80.221898,12.995996,80.241898,Buffet ,motorcycle ,26.35,88,0,mist,Low,21.42,18.9
PUNERES03DEL03,21-30,4.7,18.554382,73.798206,18.644382,73.888206,Drinks ,motorcycle ,19.13,65,0,clear sky,Very High,16.82,58.43333333
RANCHIRES08DEL03,21-30,4.7,23.353783,85.326967,23.443783,85.416967,Snack ,motorcycle ,17.83,67,0,clear sky,Moderate,19.69,30.53333333
RANCHIRES17DEL01,31-40,4.7,23.374878,85.335739,23.484878,85.445739,Drinks ,electric_scooter ,17.51,69,0,clear sky,High,18.24,40.25
MYSRES010DEL03,21-30,4.9,12.321214,76.621094,12.411214,76.711094,Snack ,motorcycle ,18.28,77,0,scattered clouds,Moderate,16.46,36.56666667
MYSRES09DEL01,21-30,4.6,12.323194,76.630583,12.393194,76.700583,Drinks ,motorcycle ,18.32,77,0,scattered clouds,High,11.07,42.15
PUNERES05DEL01,31-40,4.6,18.543626,73.905101,18.583626,73.945101,Snack ,scooter ,19.18,65,0,clear sky,Moderate,2.21,31.75
RANCHIRES19DEL01,21-30,4.9,23.333017,85.3172,23.343017,85.3272,Drinks ,scooter ,17.7,68,0,clear sky,Very Low,8.03,15.83333333
PUNERES010DEL03,31-40,4.9,18.539299,73.897902,18.569299,73.927902,Snack ,scooter ,19.22,65,0,clear sky,Moderate,8.82,29.48333333
SURRES16DEL01,21-30,4.7,21.160437,72.774209,21.200437,72.814209,Snack ,motorcycle ,23.38,43,0,clear sky,Low,11.91,24.26666667
AURGRES18DEL02,21-30,5,19.888716,75.321461,19.938716,75.371461,Drinks ,scooter ,17.72,82,0,mist,Moderate,0,34.25
LUDHRES05DEL02,31-40,4.8,30.905562,75.832841,30.985562,75.912841,Snack ,motorcycle ,18.72,58,0,clear sky,High,7.45,37.38333333
KOCRES010DEL03,21-30,4.7,10.035573,76.336958,10.065573,76.366958,Meal ,motorcycle ,23.91,88,0,mist,Low,5.99,21.13333333
KOLRES08DEL02,15-20,4.5,22.53796,88.349843,22.55796,88.369843,Snack ,motorcycle ,22.97,83,0,haze,Low,25.6,19.96666667
HYDRES18DEL03,31-40,4.8,17.450851,78.379347,17.540851,78.469347,Meal ,motorcycle ,21.25,66,0,broken clouds,Very High,13.34,50.18333333
PUNERES03DEL03,21-30,4.5,18.554382,73.798206,18.614382,73.858206,Drinks ,motorcycle ,19.12,65,0,clear sky,High,8.93,44.81666667
BANGRES03DEL03,31-40,4,12.979166,77.640709,13.009166,77.670709,Buffet ,motorcycle ,19.52,92,0,mist,Low,9.1,25.31666667
MUMRES02DEL03,21-30,4.6,19.221315,72.862381,19.251315,72.892381,Drinks ,motorcycle ,25.46,44,0,smoke,High,13.57,45.68333333
SURRES010DEL01,21-30,4.8,21.17106,72.789292,21.24106,72.859292,Buffet ,motorcycle ,22.97,43,0,clear sky,Moderate,12.91,29.45
COIMBRES06DEL03,21-30,4.3,11.021278,76.995017,11.081278,77.055017,Snack ,motorcycle ,23.97,78,0,mist,Moderate,7.54,33.36666667
RANCHIRES05DEL01,15-20,4.9,23.355164,85.324097,23.395164,85.364097,Snack ,motorcycle ,17.62,68,0,clear sky,Low,3.22,21.31666667
HYDRES01DEL01,31-40,4.7,17.410371,78.437225,17.420371,78.447225,Drinks ,motorcycle ,21.36,65,0,broken clouds,Very Low,11.43,18.55
COIMBRES19DEL03,21-30,4.7,11.022298,76.998349,11.082298,77.058349,Drinks ,electric_scooter ,23.97,78,0,mist,Moderate,6.66,33.78333333
JAPRES010DEL03,21-30,4.6,26.921411,75.793604,26.951411,75.823604,Meal ,electric_scooter ,18.74,68,0,haze,Moderate,22.12,25.41666667
BANGRES06DEL01,31-40,3.5,12.979096,77.640625,13.089096,77.750625,Meal ,scooter ,19.07,93,0,fog,High,2.61,45.91666667
SURRES05DEL01,21-30,4.6,21.175104,72.804342,21.185104,72.814342,Snack ,scooter ,23.61,44,0,clear sky,Very Low,5.96,12.15
JAPRES12DEL03,31-40,4.7,26.902908,75.792934,26.932908,75.822934,Drinks ,scooter ,19.7,64,0,haze,Low,13.4,26.48333333
INDORES13DEL03,21-30,4.7,22.745049,75.892471,22.805049,75.952471,Meal ,motorcycle ,17.18,72,0,haze,Moderate,7.88,26.81666667
MUMRES09DEL01,21-30,4.8,18.994049,72.825203,19.034049,72.865203,Buffet ,motorcycle ,26.99,44,0,smoke,Moderate,27.05,29.98333333
KNPRES19DEL02,21-30,4.9,26.49095,80.318656,26.62095,80.448656,Meal ,motorcycle ,19.99,56,0,clear sky,Very High,18.32,56.11666667
PUNERES01DEL01,31-40,4.1,18.569156,73.774723,18.639156,73.844723,Buffet ,motorcycle ,18.98,65,0,clear sky,High,18.92,42.03333333
RANCHIRES01DEL03,31-40,4.3,23.416792,85.316842,23.506792,85.406842,Drinks ,electric_scooter ,17.41,69,0,clear sky,High,8.18,40.35
MUMRES20DEL01,31-40,4.6,19.103249,72.846749,19.143249,72.886749,Drinks ,motorcycle ,26.84,44,0,smoke,Moderate,16.78,39.38333333
PUNERES06DEL01,21-30,4.2,18.546258,73.904337,18.616258,73.974337,Meal ,scooter ,19.33,65,0,clear sky,High,0,45.2
JAPRES010DEL02,21-30,4.6,26.921411,75.793604,27.001411,75.873604,Buffet ,motorcycle ,19.72,46,0,clear sky,Moderate,19.24,32.13333333
MUMRES20DEL03,31-40,4,19.103249,72.846749,19.163249,72.906749,Meal ,motorcycle ,26.69,44,0,smoke,Very High,22.49,53.9
HYDRES15DEL02,31-40,4.8,17.45971,78.368855,17.53971,78.448855,Snack ,motorcycle ,21.14,65,0,broken clouds,Very High,20.21,55.63333333
SURRES01DEL01,21-30,4.6,21.186438,72.794115,21.296438,72.904115,Drinks ,scooter ,22.79,43,0,clear sky,High,17.48,47.21666667
INDORES16DEL02,31-40,4.6,22.744648,75.894377,22.824648,75.974377,Snack ,electric_scooter ,17.23,53,0,clear sky,Moderate,18.28,33.78333333
AURGRES19DEL03,31-40,5,19.866969,75.318894,19.926969,75.378894,Buffet ,motorcycle ,17.77,82,0,mist,High,25.54,44.21666667
MUMRES17DEL02,31-40,3.5,19.121999,72.908493,19.251999,73.038493,Drinks ,motorcycle ,26.99,48,0,clear sky,Very High,26.18,63.36666667
RANCHIRES16DEL02,15-20,4.3,23.371292,85.327872,23.501292,85.457872,Drinks ,scooter ,17.73,67,0,clear sky,Very High,1.78,56.16666667
JAPRES14DEL01,31-40,4.6,26.88842,75.800689,26.89842,75.810689,Snack ,scooter ,19.63,64,0,haze,Very Low,20.24,10.38333333
PUNERES12DEL01,21-30,4.6,18.520016,73.830547,18.630016,73.940547,Snack ,electric_scooter ,18.91,64,0,clear sky,Very High,35.1,59.38333333
MUMRES19DEL02,31-40,4.8,19.131141,72.813074,19.26114,72.943074,Drinks ,motorcycle ,25.56,47,0,clear sky,Very High,21.29,89.31666667
VADRES05DEL01,31-40,4.4,22.310526,73.170937,22.420526,73.280937,Meal ,motorcycle ,22.47,44,0,clear sky,High,14.2,40.3
CHENRES02DEL01,31-40,4.8,13.086438,80.220672,13.156439,80.290672,Meal ,motorcycle ,26.35,88,0,scattered clouds,High,14.51,42.48333333
COIMBRES14DEL01,21-30,4.7,11.003681,76.975525,11.073681,77.045525,Snack ,motorcycle ,25.06,73,0,mist,High,30.42,38.16666667
PUNERES08DEL02,15-20,4.6,18.53408,73.89852,18.66408,74.02852,Drinks ,scooter ,19.53,65,0,clear sky,Very High,9.36,64.18333333
MYSRES12DEL01,31-40,4.8,12.284747,76.625861,12.324747,76.665861,Buffet ,electric_scooter ,18.19,81,0,broken clouds,Moderate,18.12,25.83333333
VADRES19DEL03,21-30,4.1,22.311844,73.165081,22.401844,73.255081,Snack ,scooter ,22.48,43,0,clear sky,Moderate,9.33,33.8
INDORES04DEL01,31-40,4.8,22.753659,75.903365,22.793659,75.943365,Snack ,scooter ,17.12,72,0,haze,Moderate,0,28.01666667
JAPRES16DEL03,21-30,4.6,26.849596,75.800512,26.879596,75.830512,Snack ,motorcycle ,19.44,64,0,haze,Low,16.66,17.28333333
INDORES08DEL01,21-30,5,22.725748,75.898497,22.795748,75.968497,Meal ,scooter ,17.18,72,0,haze,High,0,34.7
CHENRES20DEL02,21-30,4.6,12.975996,80.221898,12.995996,80.241898,Buffet ,scooter ,26.35,88,0,mist,Low,23.52,18.88333333
JAPRES17DEL02,15-20,4.9,26.892312,75.806896,27.022313,75.936896,Buffet ,motorcycle ,19.96,47,0,clear sky,High,8.88,47.91666667
BANGRES12DEL02,21-30,4.7,12.939496,77.625999,12.959496,77.645999,Snack ,electric_scooter ,19.77,91,0,mist,Low,1.86,21.06666667
BHPRES18DEL01,31-40,4.8,23.234631,77.401663,23.244631,77.411663,Meal ,motorcycle ,18.52,56,0,clear sky,Very Low,22.23,6.166666667
MUMRES14DEL03,31-40,4.6,19.1813,72.836191,19.2713,72.926191,Snack ,motorcycle ,24.74,47,0,clear sky,Very High,21.39,56.68333333
CHENRES09DEL01,21-30,4.4,13.044694,80.26147,13.154694,80.37147,Snack ,motorcycle ,26.42,87,0,scattered clouds,Very High,0,63.43333333
BANGRES11DEL01,21-30,4.7,12.934365,77.616155,12.974365,77.656155,Snack ,scooter ,19.66,91,0,mist,Moderate,0,30.9
RANCHIRES010DEL01,31-40,4.7,23.354422,85.3329,23.464422,85.4429,Meal ,scooter ,17.88,67,0,clear sky,High,7.29,32.91666667
AGRRES17DEL03,21-30,4.8,27.157772,78.04725,27.187772,78.07725,Buffet ,scooter ,21.64,52,0,clear sky,Moderate,11.89,30.8
MYSRES17DEL02,15-20,4.8,12.326356,76.619103,12.376356,76.669103,Meal ,scooter ,18.4,81,0,scattered clouds,Moderate,0,27.36666667
BANGRES02DEL02,21-30,4.6,12.970221,77.645396,13.020221,77.695396,Meal ,motorcycle ,19.9,93,0,mist,Moderate,2.52,31.26666667
HYDRES05DEL01,15-20,4.8,17.433809,78.386744,17.443809,78.396744,Snack ,motorcycle ,21.29,66,0,broken clouds,Very Low,20.18,14.45
JAPRES04DEL01,21-30,5,26.902328,75.794257,27.012328,75.904257,Meal ,motorcycle ,19.9,46,0,clear sky,High,0,40.11666667
COIMBRES14DEL03,21-30,4.6,11.003681,76.975525,11.063681,77.035525,Meal ,scooter ,24.96,73,0,mist,Moderate,0,26.4
INDORES11DEL02,21-30,4.7,22.751234,75.88949,22.881234,76.01949,Snack ,electric_scooter ,17.22,53,0,clear sky,Very High,18.04,53.45
BANGRES03DEL02,21-30,4.8,12.979166,77.640709,13.059166,77.720709,Snack ,motorcycle ,19.37,93,0,mist,High,26.35,40.58333333
CHENRES02DEL01,31-40,4.8,13.086438,80.220672,13.196438,80.330672,Snack ,motorcycle ,26.36,87,0,scattered clouds,Very High,31.38,60.41666667
KOCRES010DEL02,21-30,4.4,10.035573,76.336958,10.165573,76.466958,Snack ,motorcycle ,23.94,88,0,mist,Very High,6.64,61.66666667
MUMRES03DEL03,21-30,4.8,19.22384,72.841347,19.25384,72.871347,Meal ,motorcycle ,26.98,44,0,smoke,Low,9.69,23.13333333
INDORES08DEL01,31-40,4.4,22.725748,75.898497,22.765747,75.938497,Drinks ,motorcycle ,17.07,72,0,haze,Moderate,16.26,32.86666667
MUMRES07DEL03,31-40,4.6,19.091458,72.827808,19.151458,72.887808,Snack ,scooter ,26.49,44,0,smoke,High,4.74,51.1
MUMRES12DEL03,21-30,4.7,19.207222,72.972281,19.237222,73.002281,Buffet ,motorcycle ,27.05,48,0,clear sky,Low,3.18,15.63333333
BHPRES13DEL01,21-30,4.6,23.230791,77.43702,23.240791,77.44702,Buffet ,scooter ,18.35,57,0,clear sky,Very Low,17.58,11.31666667
JAPRES05DEL03,21-30,4.9,26.905287,75.794592,26.995287,75.884592,Drinks ,motorcycle ,19.94,46,0,clear sky,High,28.06,47.21666667
HYDRES20DEL01,31-40,4.9,17.483216,78.552111,17.593216,78.662111,Meal ,motorcycle ,21.33,67,0,broken clouds,Very High,12.06,52.1
JAPRES14DEL02,31-40,4.6,26.88842,75.800689,26.93842,75.850689,Meal ,electric_scooter ,19.51,68,0,haze,High,18.88,34.33333333
RANCHIRES04DEL03,21-30,4.6,23.359033,85.325347,23.449033,85.415347,Drinks ,motorcycle ,17.78,68,0,clear sky,High,20.94,40.13333333
VADRES01DEL01,31-40,5,22.307898,73.167788,22.417898,73.277788,Buffet ,motorcycle ,22.47,44,0,clear sky,High,9.71,40.46666667
RANCHIRES04DEL02,21-30,4.6,23.359033,85.325347,23.409033,85.375347,Drinks ,motorcycle ,17.72,68,0,clear sky,Moderate,23.71,34.8
COIMBRES18DEL01,31-40,4.2,11.02091,76.940432,11.13091,77.050432,Meal ,motorcycle ,25.11,73,0,mist,High,8.08,47.35
SURRES03DEL02,31-40,4.7,21.186884,72.793616,21.236884,72.843616,Buffet ,motorcycle ,23.08,43,0,clear sky,Low,4.59,19.2
COIMBRES09DEL02,21-30,4.7,11.008638,76.984311,11.028638,77.004311,Buffet ,motorcycle ,24.88,73,0,mist,Low,15.72,18.05
SURRES13DEL02,21-30,4.6,21.170096,72.789122,21.250096,72.869122,Drinks ,scooter ,22.9,43,0,clear sky,High,2.9,41.18333333
VADRES010DEL01,21-30,4.8,22.310329,73.169083,22.320329,73.179083,Buffet ,scooter ,22.96,42,0,clear sky,Very Low,32.94,12.23333333
COIMBRES06DEL02,21-30,4.6,11.021278,76.995017,11.151278,77.125017,Meal ,motorcycle ,25.27,73,0,mist,Very High,2.09,50.78333333
COIMBRES010DEL01,21-30,4.7,11.003008,76.97544,11.013008,76.98544,Drinks ,scooter ,24.9,73,0,mist,Very Low,26.71,18.15
BANGRES010DEL01,21-30,4.6,12.933298,77.614293,13.043298,77.724293,Meal ,scooter ,19.49,93,0,mist,Very High,6.97,50.71666667
VADRES010DEL03,31-40,4.4,22.310329,73.169083,22.340329,73.199083,Snack ,motorcycle ,22.86,42,0,clear sky,Low,6.97,17.73333333
VADRES010DEL03,31-40,4.2,22.310329,73.169083,22.340329,73.199083,Buffet ,scooter ,22.86,42,0,clear sky,Low,30.77,15.73333333
CHENRES19DEL02,31-40,4.5,12.986047,80.218114,13.116047,80.348114,Snack ,motorcycle ,26.45,87,0,scattered clouds,Very High,8.45,76.56666667
AURGRES08DEL01,15-20,4.7,19.876428,75.364792,19.916428,75.404792,Drinks ,motorcycle ,17.82,82,0,mist,Low,13.86,31.81666667
AGRRES04DEL01,21-30,4.8,27.195928,77.998092,27.265928,78.068092,Snack ,motorcycle ,21.78,51,0,clear sky,Moderate,9.08,30.48333333
MUMRES15DEL01,21-30,4.7,19.176269,72.836721,19.216269,72.876721,Buffet ,motorcycle ,26.9,44,0,smoke,Moderate,3.8,34.56666667
RANCHIRES11DEL02,21-30,4.2,23.359194,85.325447,23.379194,85.345447,Snack ,motorcycle ,17.71,68,0,clear sky,Low,15.66,18.9
MYSRES07DEL02,21-30,4.8,12.325461,76.632278,12.375461,76.682278,Buffet ,motorcycle ,18.32,81,0,broken clouds,High,0,36.61666667
CHENRES09DEL02,31-40,4.4,13.044694,80.26147,13.124694,80.34147,Meal ,motorcycle ,26.44,87,0,scattered clouds,Very High,5.53,55.51666667
JAPRES07DEL03,21-30,5,26.766536,75.837333,26.796536,75.867333,Meal ,motorcycle ,20.16,68,0,haze,Low,17.54,13.76666667
BANGRES13DEL01,15-20,2.7,12.935662,77.61413,13.005662,77.68413,Meal ,motorcycle ,19.54,93,0,mist,High,11.75,36.26666667
VADRES19DEL02,31-40,4.7,22.311844,73.165081,22.361844,73.215081,Drinks ,scooter ,22.78,43,0,clear sky,Moderate,17.99,31.9
VADRES010DEL03,21-30,4.9,22.310329,73.169083,22.400329,73.259083,Buffet ,motorcycle ,22.57,44,0,clear sky,Moderate,2.26,31.21666667
RANCHIRES16DEL01,21-30,4.7,23.371292,85.327872,23.381292,85.337872,Meal ,scooter ,17.66,68,0,clear sky,Very Low,10.51,8.983333333
MYSRES15DEL01,15-20,4.8,12.352058,76.60665,12.392058,76.64665,Meal ,scooter ,18.19,81,0,scattered clouds,Moderate,12.87,26.15
